"","X.1","X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM"
"844",851,15,460249,2018,"Conifer-Broadleaf Mixed Forest",80440,"鹿児島県",130.49,31.52,81,5,56.5528585431528,0.282529493435563,0.507849462365591,91,17.5,2374,51,117,341,204.333333333333,2.61000629685164,-0.761202778867118,-1.33739096242631,0.373015212892051,0.432483360591045,0.723207419536721,0.202031934960142,1.09454029402242,0.76837079821443,0.613929440767114,0.650849587831736,1.54014092134361,3.0747619047619,2.97619047619048,0.461359774919614,0.0705408771534823,17.4763100835091,3.76509199186949,21.9292017632316,33.1904761904762,0.523809523809524
"845",852,16,400127,2018,"Conifer-Broadleaf Mixed Forest",80440,"福岡県",130.61,33.51,74,5,68.5222345079549,0.214063282768378,0.517231182795699,295,14,2042,49.3333333333333,101,327.333333333333,340,3.34057193205696,-0.373586711056072,-0.982938677770439,0.899090108994856,0.771343018863493,0.721170068837088,0.292580569448183,0.778521398886229,1.86272893707182,0.42118541018128,1.09481755206788,1.27564797050491,3.27458333333333,2.70166666666667,0.453986075830654,0.0636594898037952,16.518232464649,2.50527821398697,13.5137981789772,25.5,0.291666666666667
"846",853,17,430173,2018,"Conifer-Broadleaf Mixed Forest",80440,"熊本県",130.7,32.5,46,3,100.091545359596,0.268566092323286,0.440188172043011,472,13.9,2596,49.3333333333333,101.333333333333,326.333333333333,301.666666666667,1.50461678523838,-1.21630361633075,-1.10078218110216,0.509252581896605,0.0843666597138855,0.650419525397539,0.0905446217324451,0.360610982581854,0.980087654262712,0.155616126432053,0.453358091262677,3.0993726104119e-16,4.07917116431838,2.88729935081919,0.401107969810647,0.0819574999345013,13.275372700068,1.43309036843833,20.7520465917615,31.8055555555556,0
"847",854,18,430266,2018,"Conifer-Broadleaf Mixed Forest",80440,"熊本県",130.83,32.71,68,4,57.9646398157882,0.204906723138825,0.58997311827957,117,15.7,2133,50.3333333333333,110.333333333333,331,241.666666666667,2.27876831436208,-0.88825847889927,-1.05267064027263,0.600534252731258,0.252496484634691,1.02930327227127,0.125193057601577,0.752824420811591,1.30250693499632,0.407638800843964,0.610447178268858,1.23557078546993e-16,3.90480843178048,2.82327492820473,0.435942615911213,0.0767173239039981,15.7862590028169,1.62318539062757,24.7861594460021,29.4516129032258,0
"848",855,19,430267,2018,"Conifer-Broadleaf Mixed Forest",80440,"熊本県",130.83,32.75,70,4,67.6566627470123,0.208111922179986,0.58997311827957,153,14.6,2318,51,115,320.333333333333,255.333333333333,1.74982853568396,-0.930702449276246,-0.742478916919932,0.672013110915769,0.383247342088968,0.862019933371908,0.236153546978694,0.50604228325826,0.545993499683248,0.256815842758103,0.698018598011532,3.35710295541416e-16,3.8825759196908,2.99241511662175,0.426116294595008,0.0737002371026596,14.480289528514,1.25664020422564,20.276537802297,28.547619047619,0
"849",856,20,430287,2018,"Conifer-Broadleaf Mixed Forest",80441,"熊本県",130.87,32.5,29,2,60.9487019788602,0.238131715925956,0.293709677419355,723,12.7,2891,49.3333333333333,96,344.333333333333,329.666666666667,3.40648324889709,-0.976551405441078,-0.924585854280241,0.543430591969756,0.61631750613438,0.832280768661729,0.333347140384152,0.501210583833533,2.0906403805946,0.482556390745407,0.911263123005369,1.52712189420611,3.02407546989702,2.52694603096943,0.468417517463133,0.0703142307668547,14.1616124431454,2.63397089825855,17.381180653766,30.3448275862069,0.448275862068966
"850",857,21,430313,2018,"Conifer-Broadleaf Mixed Forest",80441,"熊本県",130.91,32.46,64,4,60.2814641501271,0.497374018899768,0.298548387096774,622,12.5,2972,49.6666666666667,95,317,369.666666666667,3.33778572848293,-0.669378339211732,-0.580357141330746,1.12429884577595,0.658208560908737,0.34959254705257,0.715482826245486,0.604592348680332,1.34243490069056,1.32723529255847,0.707535152696928,1.26011529928114,2.80531428571429,2.57737142857143,0.498968052365641,0.0675157886502895,16.6656728802601,2.26005111867947,21.1279417469557,31.4285714285714,0.285714285714286
"851",858,22,430358,2018,"Conifer-Broadleaf Mixed Forest",80441,"熊本県",131,32.25,102,5,50.1974858421905,0.356257967335525,0.350483870967742,352,14,2825,49.6666666666667,100.666666666667,353,286,2.66252015100068,-0.12673542317868,-0.240708665403421,0.73914523465977,0.470981897222585,0.328347356272744,0.349547479188579,1.04069125181366,1.50463410291783,0.398944469163819,0.6572629181632,0.756069179568682,2.80092359121187,3.01433808410201,0.495499818557648,0.075025898343426,15.4173196600777,2.65226225605088,16.1516053459668,21.6428571428571,0.142857142857143
"852",859,23,400293,2018,"Conifer-Broadleaf Mixed Forest",80440,"福岡県",131,33.62,19,2,70.0193594963154,0.274597478287991,0.545349462365591,163,15.1,1775,55.3333333333333,119,334,314.333333333333,2.50569046853063,-0.490583522824279,-1.11412734521248,0.605468095176835,0.22885702604812,0.804475977056741,0.218877313098899,0.832296643141687,1.47456523088463,0.563800143503719,0.663612095816378,0.372658447508532,3.69187705248431,2.77854091069183,0.461609255263977,0.0721675483189158,17.3718345625079,2.22643110349173,23.3872807084994,27.6129032258065,0.0645161290322581
"853",860,24,460526,2018,"Conifer-Broadleaf Mixed Forest",40170,"鹿児島県",131.04,30.66,62,4,84.0694036692119,0.257131385918061,0.534301075268817,110,18.6,2661,52.3333333333333,114.333333333333,348.666666666667,270,2.7471171026607,-0.640397093437285,-0.553124730554054,0.352293630774912,0.693360723491163,0.590571709396292,0.133295726288208,0.686976097031248,1.68357691314086,0.192125179872532,0.974539153181529,1.28191660203687,3.43370395441597,3.31276550099573,0.465578257045583,0.0818199909507181,15.9875458321768,2.60144364927739,17.0891539977342,24.5294117647059,0.294117647058824
"854",861,25,430383,2018,"Conifer-Broadleaf Mixed Forest",80441,"熊本県",131.04,32.25,103,5,23.0357678290768,0.370755492339972,0.350483870967742,828,12.1,3160,49,99.3333333333333,296,311.333333333333,2.65872181139817,-0.596054051919081,-0.586269158172678,0.514197621383626,0.691421591183226,1.05606308602039,0.0738774895940033,0.642653713707583,0.883165279028884,0.233264712797823,0.752687067046667,1.54364124161939,2.6975,3.18375,0.488569409163987,0.0783535048960931,15.3541920421875,3.665147011875,13.0793554512942,31.75,0.5
"855",862,26,430389,2018,"Conifer-Broadleaf Mixed Forest",80440,"熊本県",131.04,32.64,85,5,116.224974441108,0.232139369737646,0.403252688172043,795,11.4,3070,49,95.6666666666667,310,331.333333333333,3.00803267821786,-0.881875844825187,-0.898213016159569,0.561288564414492,0.280286620283455,0.725995676258397,0.425312333719808,0.739401437880184,1.66814637914115,0.371872035819451,0.815527360213828,1.31154857680282,3.25983135100297,2.88526883813385,0.450138189513748,0.0835035921172022,13.9236147463207,2.80462367188657,16.9048103492634,29.1428571428571,0.306122448979592
"856",863,27,430406,2018,"Conifer-Broadleaf Mixed Forest",80441,"熊本県",131.08,32.32,46,3,33.4911786104927,0.296293964660736,0.318360215053763,743,12.6,3069,50,96.3333333333333,331.333333333333,342.666666666667,3.17944488535299,-0.544870538678561,-0.724148752116985,0.698926268119079,0.657644975678885,0.688935280278761,0.234429367615644,0.712217404471664,1.71969949839863,0.445932147766636,0.736356578412518,1.31529194552185,3.14692307692308,2.74769230769231,0.493290489735345,0.0790442384144023,15.1973536404419,2.82322548396799,14.0767738762318,28.6153846153846,0.307692307692308
"857",864,28,450122,2018,"Conifer-Broadleaf Mixed Forest",80440,"宮崎県",131.17,31.88,116,5,43.978517952876,0.235235747640419,0.513870967741936,229,16.1,2682,52.3333333333333,107,367.666666666667,247,3.20904749406741,-0.322168109094277,-0.00554860154796497,0.65635907458237,0.627167249835044,0.690301447115623,0.219027056392049,0.91364776421259,2.22370486909672,0.250223139244519,0.867293739806859,1.46741204450239,2.55397513704193,3.45520583161771,0.476030848517328,0.0663862737299375,18.1618175165467,2.54553191401039,12.1048176930176,28.0555555555556,0.388888888888889
"858",865,29,430439,2018,"Conifer-Broadleaf Mixed Forest",80440,"熊本県",131.17,32.71,55,4,57.4406732530555,0.154259114977818,0.412204301075269,548,13.1,2643,53,112.333333333333,295.333333333333,256,2.80413810695016,-1.00313685463919,-1.19738853877667,0.641318800767257,0.3253714685154,0.536899160899829,0.281807958772661,0.75303822625748,1.81491872014955,0.290140683487589,0.54740877603394,1.48189559195462,2.88492592592593,2.73423703703704,0.435253265594855,0.0671593038591889,15.1151128731456,3.2450835769486,13.5278352471945,35,0.6
"859",866,30,430448,2018,"Conifer-Broadleaf Mixed Forest",80441,"熊本県",131.17,33.04,44,3,36.1337851978838,0.332885866425904,0.35997311827957,762,11.7,2640,52,112,303.333333333333,339.333333333333,3.10838415839145,-0.321697144284818,-0.955009208654762,0.622966991893347,0.304955218560646,0.58692851968542,0.201841731671219,1.15647615601975,1.56816773398107,0.324618867280532,1.27728714407919,1.54364124161939,2.65142857142857,2.68738095238095,0.453666545705099,0.0677772486613826,17.9519469234377,3.20787769732949,11.5597142538222,26.5,0.5
"860",867,31,450280,2018,"Conifer-Broadleaf Mixed Forest",80440,"宮崎県",131.34,32.14,107,5,49.3369823647678,0.187527911681507,0.556854838709677,205,16.6,2635,52.6666666666667,105.666666666667,312,258.333333333333,1.63255466514641,-1.07044987106971,-0.832764040210353,0.477336078252155,0.29413512454668,0.835276777339328,0.237842315828466,0.297561905309871,0.346352659990923,0.14281922897856,1.04515127258551,5.03870449637571e-16,4.04210224902612,2.86837654257752,0.420491398713826,0.0821655629381769,14.0017730401126,1.15240387135928,21.6905183699804,25.6923076923077,0
"861",868,32,450294,2018,"Conifer-Broadleaf Mixed Forest",80440,"宮崎県",131.34,32.64,32,3,110.372363471855,0.226630513859331,0.461344086021505,747,12.7,2811,49,95.3333333333333,324,311,2.48001435484599,-1.11655225813744,-1.3237355233987,0.189158604821397,0.158614272586757,0.528803240709842,0.193644251459824,0.794725509452917,1.57818076939551,0.189957129449192,0.764913137690074,1.35783852657233,3.10204081632653,2.80714285714286,0.439208541899075,0.0710460212082532,15.0764553887242,3.47255095146381,14.8974932791314,33.7755102040816,0.673469387755102
"862",869,33,450336,2018,"Conifer-Broadleaf Mixed Forest",80441,"宮崎県",131.38,32.75,75,5,21.5541835715076,0.273100442241243,0.37991935483871,564,13.1,2599,52,97.6666666666667,290.333333333333,308.666666666667,2.56784158693732,-0.719085221299078,-0.692323348536016,0.800347892337082,0.285488497751069,0.68400415758764,0.659806047169764,0.86538942177179,0.457501613204985,1.13484244336261,0.74128271754596,0.67534304320849,3.65164351851852,2.91574074074074,0.471777636655949,0.0687754613199696,17.8402839821364,1.54231372715721,22.8904416048396,29.375,0.125
"863",870,34,450379,2018,"Conifer-Broadleaf Mixed Forest",80440,"宮崎県",131.46,32.03,50,3,75.1749246948443,0.429382388329604,0.619569892473118,59,17.1,2623,51.3333333333333,118,333,260.666666666667,2.91458719797733,-1.00082388516397,-1.17466776527898,0.51861863267859,0.133026553460575,0.765583986687063,0.172213661319941,0.700475628996521,1.90592954728214,0.475773047887636,0.684260970042425,1.15773093121454,3.64125,2.73267857142857,0.446958227491961,0.0807858451149101,16.0408769988472,2.31831468373357,23.0720975561364,30,0.25
"864",871,35,440198,2018,"Conifer-Broadleaf Mixed Forest",80440,"大分県",131.47,32.86,84,5,55.098469497788,0.318701743656986,0.304327956989247,1127,10.4,2967,49,96,312,409.666666666667,2.66641504730948,-0.165819091599645,-0.78185823441489,1.28619092364137,0.703578788898548,0.243830593253065,0.446540332812006,0.802893622579577,0.4213003900258,1.1421515025871,0.6364015071094,1.05049309448579,3.28652173913044,2.47886760984587,0.485516711869146,0.0731016754034774,21.1315778004732,1.83536516767551,17.3148919449439,22.4782608695652,0.217391304347826
"865",872,36,450403,2018,"Conifer-Broadleaf Mixed Forest",80440,"宮崎県",131.51,32.1,43,3,100.135335239001,0.288260711661286,0.61010752688172,68,16.9,2655,56,121.333333333333,323.333333333333,227,2.60342543398021,-1.02736667649799,-1.3223228874696,0.280502577561763,0.302640457231924,0.646644180454464,0.155271013312449,0.824632690212526,1.02776718631073,0.500947770007615,0.930167256151421,1.51952184721909,3.07301178918835,2.83258968113209,0.452763818327974,0.074225837488988,15.1037013983232,3.64484996565091,22.2345539307795,30.9375,0.5625
"866",873,37,440236,2018,"Conifer-Broadleaf Mixed Forest",80440,"大分県",131.51,33.47,60,4,23.4801775120619,0.187709457301315,0.545188172043011,279,14.4,1855,52,109.666666666667,317,281,2.71100413753437,-0.88237827205848,-0.42622396181697,0.923451414232029,0.399675108288283,0.800666288055343,0.510860447362807,0.904619098579975,1.345289303502,0.260217571964589,0.663525789132048,0.510294625328724,3.29677871645825,2.97584588130368,0.44752512423268,0.0916999081565084,14.3984483661714,1.82371960470534,19.6089439249235,26,0.0909090909090909
"867",874,38,440241,2018,"Conifer-Broadleaf Mixed Forest",80440,"大分県",131.52,33.65,55,4,52.9829345973457,0.260445152095418,0.568494623655914,102,15.1,1758,56.6666666666667,115.666666666667,320.333333333333,230.333333333333,2.6405183858991,-1.2525524879909,-1.23425072171378,0.0726887062788589,0.0980077473992378,0.565752541413096,0.150185925310793,0.315198125316663,1.60698997514551,0.240404753297363,1.05933735362123,1.46741204450239,3.18174318077929,2.74821498867928,0.444438161843515,0.0762081481758568,12.5905549776205,3.38382863940953,17.1605164759257,30.5,0.611111111111111
"868",875,39,440260,2018,"Conifer-Broadleaf Mixed Forest",80440,"大分県",131.56,33.51,37,3,41.066526878174,0.188210512993133,0.54755376344086,155,15,1788,53,108,310.333333333333,255.666666666667,2.64970443637104,-1.0492812581672,-1.3401477745923,0.30670245228431,0.178109566268782,0.782430325397674,0.220283541858642,0.745427263433547,1.72047817633902,0.234078724586682,0.525929002420242,1.45370257236927,3.28586206896552,2.72965517241379,0.456892652178734,0.0689633371079364,15.131652017851,3.32952223452557,13.8229443008283,35.448275862069,0.620689655172414
"869",876,40,350182,2018,"Conifer-Broadleaf Mixed Forest",80440,"山口県",131.56,34.2,57,4,60.3390954018387,0.218423377323819,0.597983870967742,304,14.4,1864,54.6666666666667,114,326.333333333333,345.666666666667,2.8780073493874,-0.829868067465788,-0.869021511823125,0.436864400718371,0.513681242680029,0.641294553350453,0.293152469536813,0.679079649145577,1.79009201421186,0.293401056786326,0.667409589926916,1.54203495520772,3.02566905615293,3.0857945041816,0.448795589669121,0.0665300024613843,15.2495317098716,3.04347692483452,14.4126830190225,32.741935483871,0.483870967741935
"870",877,41,320005,2018,"Conifer-Broadleaf Mixed Forest",80440,"島根県",131.73,34.56,23,2,44.6775095852501,0.238495027891027,0.565403225806452,360,12.4,1927,50.3333333333333,99.3333333333333,348.333333333333,442.333333333333,2.46984335422476,-0.930292034011769,0.328107341553532,0.796840052890792,0.296022933325417,0.42021410947628,1.29872393263485,0.722764939029859,0.635029195743924,0.512057041944357,0.225271101248535,1.37212554810612,2.44833333333333,2.99666666666667,0.476894889246159,0.104321697275207,18.0750911255812,1.55023909362868,15.379213383648,27.2222222222222,0.333333333333333
"871",878,42,450485,2018,"Conifer-Broadleaf Mixed Forest",80440,"宮崎県",131.81,32.75,45,3,58.7959758320163,0.399716751231924,0.55989247311828,176,15.6,2254,52.3333333333333,103.333333333333,315.333333333333,258.333333333333,2.06601982785002,-0.578172796084481,-1.09164915553443,0.580172713016181,0.353393257715871,0.367156731468727,0.171770558837034,0.532806983043984,1.19260408549719,0.304934312476128,0.382045708273687,0.940656381611817,3.73625,2.561875,0.482131750401929,0.0752933829235904,17.6376263137293,2.13172337059284,18.0366911455492,29.75,0.1875
"872",879,43,450487,2018,"Conifer-Broadleaf Mixed Forest",80440,"宮崎県",131.81,32.82,58,4,10.7704968881892,0.183202332178727,0.518145161290323,448,13.8,2395,50.3333333333333,93.3333333333333,298,322.666666666667,3.36561542255815,-2.87562114391785,-0.520105830665341,0.94073074529444,0.365899591406524,0.255961555617182,1.03188836034425,0.535951523271338,0.393550767195815,1.98131708485997,0.973171157393669,1.5436412416194,3.63666666666667,2.98,0.487129394426581,0.125229102714414,14.2226094550804,1.62201036655752,48.9634399339167,34,0.5
"873",880,44,440366,2018,"Conifer-Broadleaf Mixed Forest",80440,"大分県",131.85,32.75,40,3,71.2908945152379,0.240929196732306,0.58744623655914,268,15.8,2223,51.3333333333333,104,323.666666666667,279,2.35991561210795,-1.3111635046714,-1.36022639334206,0.146316178193755,0.221189630823136,0.537803789516159,0.100514608789626,0.553495333803508,1.32432355924241,0.296744617541113,0.87455839958085,1.31529194552185,3.15133903133903,2.87131054131054,0.438897370764284,0.0741366508431166,14.0685822100972,3.61622229116209,18.9938909524556,33.0769230769231,0.692307692307692
"874",881,45,320050,2018,"Conifer-Broadleaf Mixed Forest",80440,"島根県",131.9,34.74,31,3,28.731343486442,0.20482160482807,0.601962365591398,231,13.5,1793,51.3333333333333,111,316.666666666667,433.333333333333,3.1155883057545,-1.27817703670626,-0.805730197156637,0.514436683385691,0.364950145690075,0.745945571052543,0.575484237818842,0.602297682605845,1.89013594207166,0.302767459776996,0.795770165160449,1.46741204450239,2.86370715510283,2.76349205367642,0.459043131475527,0.0872908475234679,13.6996101346731,3.07084210683555,15.8169906333889,31.2777777777778,0.611111111111111
"875",882,46,320063,2018,"Conifer-Broadleaf Mixed Forest",80440,"島根県",131.95,34.78,69,4,74.3659832750369,0.316469011339352,0.603897849462366,112,14.7,1690,53,122.666666666667,341.666666666667,518,2.60531142267995,-1.02749712778093,-1.12399095774952,0.666213173503805,0.187986582802236,0.806751021797896,0.268038232955552,0.750308670554683,1.52554647873705,0.325726345558802,0.466060878360858,0.931690186985642,3.85474772692643,2.85709018141161,0.423172808145766,0.0730447836828132,14.9994034073208,1.86086403623947,17.412185837098,32.8518518518518,0.185185185185185
"876",883,47,320117,2018,"Conifer-Broadleaf Mixed Forest",80440,"島根県",132.21,34.85,54,4,38.0151825437479,0.217339674086519,0.506989247311828,302,12.7,1847,52.6666666666667,106.666666666667,320,427.666666666667,2.7031517737431,-0.532275928791609,-0.742888059976377,0.324398564170408,0.442753474841394,0.725083189085865,0.228022152488537,0.742941044462194,1.49443221096685,0.246864233235573,0.571625419418157,1.46741204450239,2.91656603483409,2.93563527211742,0.479357899249732,0.0735571112826402,15.9259433611645,3.13013427294374,12.8448682050094,31.9444444444444,0.388888888888889
"877",884,48,320125,2018,"Conifer-Broadleaf Mixed Forest",80440,"島根県",132.25,34.92,73,5,100.830857316658,0.292218156765983,0.573494623655914,420,12.7,1853,49.3333333333333,103.333333333333,301.333333333333,462.333333333333,2.83787992980679,-1.06321684783608,-1.30653453707141,0.423603158521022,0.205058340959647,0.532233085239266,0.112507386370745,0.836944383530928,1.76501254523075,0.194350785958544,1.01647188236773,1.43674087862636,2.98263157894737,2.62894736842105,0.435859559993231,0.0743066474680635,15.2490873482977,3.3219383699206,15.5776260030099,31.4736842105263,0.631578947368421
"878",885,49,320126,2018,"Conifer-Broadleaf Mixed Forest",80427,"島根県",132.25,34.96,64,4,54.3499841369864,0.275185804393584,0.588010752688172,271,12.6,1860,49.3333333333333,102.666666666667,325.333333333333,411.666666666667,2.33862874451798,-0.521762039454496,0.162840596019576,0.754755048276431,0.44485794631551,0.397894285052741,1.08259605484249,0.680382461011843,0.639531449527687,0.455372780396458,0.279178475777309,1.15773093121454,2.6095,2.92303571428571,0.489205400321543,0.0937642742593068,18.9235981139587,1.65834450766667,13.0061192290165,26.6,0.25
"879",886,50,320150,2018,"Conifer-Broadleaf Mixed Forest",80427,"島根県",132.38,35.03,55,4,83.9199018563214,0.376202857397766,0.53997311827957,329,12.6,1858,52.6666666666667,110.333333333333,347,435.666666666667,2.51562014687096,-0.787795265353242,-0.75209224943995,0.925413950913273,0.356827554027839,1.02238594082103,0.188803925070836,0.540297754841869,1.44773219140696,0.351122916302131,0.463971256239139,0.460047937604611,3.5869080009303,3.02779653878785,0.439417356391761,0.0765682788305418,14.7385528835286,1.92424341251034,16.9155703202839,31.4054054054054,0.0810810810810811
"880",887,51,380047,2018,"Conifer-Broadleaf Mixed Forest",80440,"愛媛県",132.55,33.07,64,4,78.3779412803461,0.213971503374029,0.517634408602151,353,14.9,2049,51,107.666666666667,334.333333333333,253.666666666667,2.58622324427039,-1.41293400018784,-0.353518282893314,1.22746667171819,0.348039054844042,0.594074109319497,0.938379832647285,0.650178079080359,0.779203977466734,0.2138195866765,0.296846150767999,1.30236903024675,3.2088285960379,2.8201894918174,0.458961082778733,0.109864300679973,16.3127500161799,1.60879435691448,21.8762853170586,29.4883720930233,0.302325581395349
"881",888,52,380048,2018,"Conifer-Broadleaf Mixed Forest",80440,"愛媛県",132.55,33.11,62,4,86.6111531615313,0.225671825857329,0.568252688172043,136,15.6,1919,55,119,340,248.333333333333,2.46240337825968,-1.17777530825541,-1.11525784784307,0.760404043004415,0.0890817959328872,0.565249441062936,0.133272780278529,0.52279195846314,1.49263527780937,0.28035042266299,0.632579023875598,0.947157518597728,3.79242242242242,2.88967967967968,0.405363302337707,0.0767712048453334,14.2855504566158,1.82439152481375,18.9736309606793,31.7837837837838,0.189189189189189
"882",889,53,320189,2018,"Conifer-Broadleaf Mixed Forest",80440,"島根県",132.56,34.85,64,4,47.6613093255632,0.178323617323237,0.47008064516129,386,11.9,1831,49,104.666666666667,269.666666666667,521,2.72622319744654,-1.39025416949678,0.654961441268569,0.820278830088663,0.24872647280163,0.457531280665714,1.46039073533247,0.821087644875738,0.800471005509021,0.564622443387595,0.362404884133581,1.53292151077481,2.17228395061728,3.14269951499118,0.467134106377278,0.121581319439802,17.0807980698149,1.50031008079082,17.9099006981458,25.6666666666667,0.458333333333333
"883",890,54,320201,2018,"Conifer-Broadleaf Mixed Forest",80440,"島根県",132.6,34.85,89,5,39.8469878396346,0.240849925129699,0.478440860215054,489,11.5,1849,48.3333333333333,98.6666666666667,273,530.666666666667,2.77337438631467,-1.76182568351484,0.824468066006482,0.833984876204219,0.242243402724342,0.505412867681406,1.4601268541293,0.805241678464649,0.880477332650816,0.542940796991657,0.297909537977654,1.53576552099888,2.06526455026455,3.23275132275132,0.46509511713367,0.132783658298054,16.2916915056462,1.46595675981344,19.7265173182081,27.1428571428571,0.535714285714286
"884",891,55,340187,2018,"Conifer-Broadleaf Mixed Forest",80440,"広島県",132.64,34.67,61,4,37.7701470170234,0.266902680278133,0.530403225806452,303,12.6,1713,50.3333333333333,105.666666666667,264,302.333333333333,2.76711824502938,-1.09745076807833,0.317096740582104,0.912970321094717,0.261169303264355,0.544835071360556,1.2796192936198,0.904937587181552,0.763979882001075,0.477020804797418,0.538285296433374,1.40471352987365,2.48824074074074,3.0537037037037,0.461705400321543,0.110159884226183,17.7426574943592,1.50517605834935,18.0558934004602,24.75,0.35
"885",892,56,380129,2018,"Conifer-Broadleaf Mixed Forest",80440,"愛媛県",132.72,33.33,44,3,85.8868583400601,0.38904921162812,0.581397849462366,246,15.1,1879,52.3333333333333,99,310.666666666667,282.333333333333,2.41489766482211,-0.19287634706543,-0.605219890532519,0.20264898667079,0.264684129797907,0.535563097835544,0.205962884044869,0.773289723627228,1.49409057384031,0.217244689848773,0.632761493284773,1.28742644019834,2.96704354699674,2.96166642907312,0.477238505418602,0.0609009898821479,17.9119413358668,2.57163471272519,12.391556694727,28.2962962962963,0.296296296296296
"886",893,57,380134,2018,"Conifer-Broadleaf Mixed Forest",80440,"愛媛県",132.72,33.51,59,4,49.3577089227224,0.225612018102809,0.57247311827957,605,12.7,2035,50.3333333333333,98,324.333333333333,277.666666666667,2.82602090191708,-0.820888414490176,-0.64971685987811,0.383582034519322,0.513357472584177,0.698429994321939,0.202922440229592,0.441147842208088,1.77038907027642,0.2580382388655,0.966502451447448,1.30728029536009,3.38608695652174,3.12869565217391,0.467507099119251,0.069787119615812,14.5793688251566,2.44864458527038,20.2414914209329,26.7826086956522,0.304347826086957
"887",894,58,340214,2018,"Conifer-Broadleaf Mixed Forest",80440,"広島県",132.73,34.34,45,3,27.5073547930544,0.373271654561715,0.652284946236559,244,14.2,1488,58.6666666666667,122.666666666667,310.333333333333,201.666666666667,1.92044124319835,0.25331441876283,-0.041685905082078,1.02024546741599,0.258924780307811,0.183157593231771,0.586724989552362,0.673246309659192,0.413485058807463,0.325111421539735,0.470771547389188,0.55571084698298,2.70374074074074,2.7687037037037,0.498133163987138,0.0661672415968969,20.414439236136,1.62332135571318,9.9831690685517,22.9,0.1
"888",895,59,320244,2018,"Conifer-Broadleaf Mixed Forest",80427,"島根県",132.73,35.1,52,4,85.8920826468066,0.277093490174841,0.444838709677419,408,12.3,1838,54,105.333333333333,294,474.666666666667,2.10609482564522,-0.580807898228948,-0.853887181327858,0.853922740038318,0.434823385968344,1.11728293949273,0.340714278969516,0.708274134110029,0.582241263450888,0.458526073953883,0.417596303939472,0.166751368693453,3.81583333333333,2.665,0.461543131475527,0.0713046823140964,16.6615602080834,1.41843962605411,14.644381066035,31.7222222222222,0.0277777777777778
"889",896,60,320246,2018,"Conifer-Broadleaf Mixed Forest",80427,"島根県",132.74,35.17,60,4,44.8344353286748,0.308866258340559,0.476801075268817,604,11.8,1884,50,95,315.666666666667,457.666666666667,2.96838178620598,-0.803416781941829,-0.829731010474147,0.661022736662948,0.41320382491492,0.61650349342096,0.277776203214681,0.932344508525278,1.8888052658126,0.316039663188054,0.745031552156919,1.49556936904301,2.68517647058824,2.95611764705882,0.448986845091734,0.0674644228819507,16.1449128085998,3.18296712818686,12.4910057347029,33.0588235294118,0.588235294117647
"890",897,61,380147,2018,"Conifer-Broadleaf Mixed Forest",80440,"愛媛県",132.77,33.25,58,4,32.6507912396377,0.214524942829037,0.588333333333333,159,15.3,1962,53.6666666666667,98,327.666666666667,277.666666666667,2.64051109121308,-0.879960915279265,-0.843216224786304,0.455287819387294,0.343497575606125,0.670775451069052,0.201665393780501,0.500903924581348,1.6399093992351,0.255068060175419,0.830422837112711,1.26011529928114,3.49285714285714,2.98285714285714,0.454888727606798,0.0710268534748249,14.8013198833594,2.33895315118996,19.7227957213136,28.2857142857143,0.285714285714286
"891",898,62,390044,2018,"Conifer-Broadleaf Mixed Forest",80440,"高知県",132.81,33.15,35,3,22.1800898001686,0.169193273635899,0.572043010752688,182,15.8,2018,53.6666666666667,110,352.666666666667,276.333333333333,2.00457056069815,-0.459786690910503,-0.823680296988815,1.04275716747638,0.441169327365506,0.869863246384079,0.264306471261255,0.63132033290413,0.621915859621251,0.410162013051852,0.592095206730588,3.44962154079959e-16,3.49695767195767,2.45693121693122,0.460603013321084,0.0720910923308531,16.870925590174,1.44093385126215,17.0541718735593,28.1428571428571,0
"892",899,63,380176,2018,"Conifer-Broadleaf Mixed Forest",80440,"愛媛県",132.81,33.65,27,2,23.1231354181291,0.214844406390641,0.477043010752688,395,13.3,1882,51,100.666666666667,312.666666666667,269,2.70830724541648,-1.67463482910145,0.723761576954396,0.98950672358908,0.252040247962964,0.459136575889091,1.47834481324798,0.626597375454798,0.636762642056833,0.480184830990189,0.419238093756097,1.53829992244424,2.31609411764706,3.2424,0.466293968223945,0.122671176380308,15.3720598303129,1.36901698942225,21.0229107875084,25.1176470588235,0.470588235294118
