"X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM","SITECLCD","treatment_none","treatment_cutting","treatment_site_preparation","treatment_artificial_regeneration","treatment_natural_regeneration","treatment_other_silviculture","years_since_treatment","treatment_history"
1893,"Plot_1893",2018,"Conifer Forest",50517,31,-76.657096,34.771374,28,2,43.5517197747757,0.0928348054942255,0.678682796,4,17,1403,52,132.333333333333,296.333333333333,588.333333333333,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,4,1,0,0,0,0,0,0,0
1894,"Plot_1894",2018,"Conifer Forest",50517,17,-78.545709,34.642281,7,1,12.0327505336126,0.321142455025457,0.785322581,18,16.3,1229,49.6666666666667,146.666666666667,195.666666666667,314,1.75058535717293,-3.39275514609518,2.30829975950616,0.44036400083085,0.335745816214436,0.445307851858815,1.17738207044378,0.388818841525753,0.165053425332661,0.211319833720591,0.394255628168489,0.581537974682098,1.83105263157895,4.39473684210526,0.494210526315789,0.166177894326715,11.061220837506,0.997999989521043,27.0960967760949,31.8421052631579,0.894736842105263,5,0,0,0,1,0,0,7,1
1895,"Plot_1895",2018,"Conifer Forest",50517,17,-78.556421,34.441408,6,1,6.51433916073434,0.223103475405266,0.769650538,45,16.4,1264,49.3333333333333,149.666666666667,143.666666666667,294.666666666667,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,0,0,0,0,1,0,5,1
1896,"Plot_1896",2018,"Conifer Forest",50517,127,-77.823715,36.076141,39,3,125.067930501831,0.690045192809672,0.728870968,38,15.1,1141,51.3333333333333,157.333333333333,142.333333333333,226.333333333333,2.16317485833047,-2.30273479514242,1.36141552019694,0.328605072605522,0.895371534851612,0.179477130918771,0.664932165925922,0.676935711078377,0.260079787534058,0.565561478551855,0.513020788642472,1.35308216942533,2.10594594594595,3.92054054054054,0.468378378378378,0.109799865931288,12.9730212831767,1.0990512988799,21.1941769279076,32.8918918918919,0.675675675675676,4,1,0,0,0,0,0,0,0
1897,"Plot_1897",2018,"Conifer Forest",50517,13,-76.953718,35.655213,10,1,42.6219269923207,0.641834356446561,0.716478495,19,15.9,1271,45.6666666666667,147,184.333333333333,364.666666666667,1.35776327177288,-2.78930632324717,1.75135397179143,0.129510616956128,0.53750952373975,0.0399901935014585,0.514337697575417,0.303879415357714,0.17141314005378,0.374811753181435,0.407163552421939,0.918530325591705,1.91727272727273,4.21272727272727,0.468181818181818,0.118442618662132,11.3095198139535,1.05646535282899,24.3458354335962,32.2727272727273,0.818181818181818,5,1,0,0,0,0,0,0,0
1898,"Plot_1898",2018,"Conifer Forest",50517,49,-77.027333,35.191479,10,1,35.2200583499494,0.481166406151055,0.71672043,12,16.5,1333,46.6666666666667,139.666666666667,228.666666666667,398.333333333333,0.165891934573226,-3.41661948549949,1.96198143637717,0.0158236470534149,0.065673079098899,0.00488601415418485,0.0628419382440015,0.0371280805267685,0.0209433102264306,0.0457946154007115,0.0497473681923847,0.112226317977816,1.98259259259259,4.47074074074074,0.469814814814815,0.132170458102686,10.429348163652,0.993660644910645,27.7679466209601,34.7222222222222,0.981481481481482,4,1,0,0,0,0,0,0,0
1899,"Plot_1899",2018,"Conifer Forest",50413,33,-79.300577,36.383114,29,2,76.3188199829176,0.759932790839471,0.752876344,166,14.4,1114,50.6666666666667,145.666666666667,288.333333333333,168.666666666667,1.45519124821488,-2.7567065846806,1.68819590454512,0.12843838503381,0.414061756215844,0.148519263434004,0.524870170999156,0.495527974988129,0.27561595867481,0.295279229725757,0.67066870420152,0.640958301018433,2.0158605664488,4.23723311546841,0.468235294117647,0.11554193782039,12.0603122350627,1.08714095107122,25.243176050773,29.2156862745098,0.882352941176471,5,1,0,0,0,0,0,0,0
1900,"Plot_1900",2017,"Conifer Forest",50804,89,-94.924812,34.113455,8,1,2.85940732498224,0.274438134918316,0.80422043,153,16.8,1263,53.6666666666667,150.333333333333,190.666666666667,167.333333333333,2.41283104453284,-1.7900228467831,1.71248232345927,0.446848337857188,0.466708662508322,0.855844549357756,0.751054227645616,0.669511892120383,0.596547364839358,0.635736799617907,0.625610029753074,1.51213835913736,2.31142857142857,4.21428571428571,0.525714285714286,0.109793080830587,13.4209995253915,1.33498240113563,18.9026887405902,29,0.571428571428571,6,1,0,0,0,0,0,0,0
1901,"Plot_1901",2017,"Conifer Forest",50412,127,-95.550537,34.547584,22,2,38.9928169714575,0.542467934315979,0.782715054,321,16.1,1231,56.6666666666667,139.333333333333,180.666666666667,267,0.820762636916429,-3.33184132616521,2.01046327462612,0.0534421287275716,0.178808956705863,0.183640381040308,0.375693762101347,0.16353341032416,0.0838807434287079,0.161404409615996,0.247172458314365,0.423495539538928,2.00351851851852,4.41203703703704,0.477037037037037,0.142706306663664,10.7339470811773,1.00278988325303,26.7061749617555,33.5185185185185,0.925925925925926,7,1,0,0,0,0,0,0,0
1902,"Plot_1902",2017,"Conifer Forest",50412,89,-94.705895,34.411201,15,2,27.3134145844862,0.451966662265998,0.777258065,250,15.7,1334,57,134.666666666667,174.666666666667,214.666666666667,1.66152669073324,-2.65841970094196,1.72554162107415,0.35887588341125,0.422099357424307,0.557799260191044,0.570223004922917,0.485483886842835,0.421193571299054,0.436600467927615,0.297453553990954,1.00294891167274,2.19383219954649,4.26199546485261,0.495918367346939,0.119067690917851,11.9231776950281,1.15930213130252,23.5935678027501,32.8979591836735,0.795918367346939,5,1,0,0,0,0,0,0,0
1903,"Plot_1903",2017,"Conifer Forest",50412,127,-95.142278,34.495408,4,1,13.2986499922488,0.416984401291211,0.817419355,225,16.4,1255,56,139,188.666666666667,218.333333333333,0.918040258316133,-2.3585622816866,2.17881904423608,0.209487919822959,0.0375190010719584,0.470440192996331,0.036508376385565,0.0511118486856819,0.0914265505008859,0.134832655652224,0.299364174393561,0.675343043208483,1.39,4.63125,0.46,0.148985527809308,15.0499613095238,1.685125,16.8662941600577,28.125,0.875,6,1,0,0,0,0,0,0,0
1904,"Plot_1904",2017,"Conifer Forest",50412,127,-95.138124,34.408536,9,1,7.19747502695212,0.201992372177583,0.805026882,208,16.5,1259,57,141,201.666666666667,249.666666666667,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,1,0,0,0,0,0,0,0
1905,"Plot_1905",2017,"Conifer Forest",50412,127,-95.08632,34.597658,26,2,85.2306062602076,0.540456602392235,0.759596774,553,15.3,1321,55,137,200.666666666667,253.666666666667,0.267375499884019,-3.38250472036849,1.91935662689917,0.0542325228834834,0.122869082794311,0.0070730309651766,0.0700997007177756,0.0928761925478013,0.0626823403399152,0.0702278818275931,0.059201245408115,0.160264264018795,2.0156,4.4448,0.470266666666667,0.131976126225755,10.5813088061828,1.00803326811648,27.5559112652732,34.6666666666667,0.973333333333333,5,1,0,0,0,0,0,0,0
1906,"Plot_1906",2017,"Conifer Forest",50412,79,-94.765043,34.843359,40,3,69.0128030911827,0.453263187015201,0.844543011,239,15.7,1236,55.6666666666667,139.666666666667,218,183.333333333333,0.645942591119396,-3.23738969499212,1.99981138986931,0.053864655923923,0.0947399881193347,0.242931575795625,0.0802699431334442,0.192742900398322,0.124918098440967,0.183431521694704,0.19744034331783,0.396464337918893,1.99744572158365,4.46066411238825,0.478965517241379,0.134157248108552,10.8818023666597,1.03068452022827,26.4758678567172,33.7931034482759,0.931034482758621,6,1,0,0,0,0,0,0,0
1907,"Plot_1907",2017,"Conifer Forest",50412,89,-94.470923,34.190444,9,1,7.51496380080034,0.301698318887537,0.753360215,209,15.8,1353,56,149,138.333333333333,167.666666666667,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,1,0,0,0,0,0,0,0
1908,"Plot_1908",2018,"Conifer Forest",50412,89,-95.019927,34.331892,41,3,59.0131282528383,0.929791155060731,0.767231183,349,16.1,1304,54.3333333333333,139.666666666667,172,196,2.28398823737722,-1.90953394467562,1.68523522019204,0.22490477972335,0.678075830106535,0.540693814302229,0.686537646717742,0.567081491953332,0.298325722506872,0.591560979098678,0.709603968932885,1.51213835913736,2,4.05523809523809,0.491904761904762,0.109853836683395,12.9480281501621,1.14803768739052,19.5456805402146,28.3333333333333,0.571428571428571,5,1,0,0,0,0,0,0,0
1909,"Plot_1909",2018,"Conifer Forest",50412,127,-95.544811,34.410273,24,2,25.6019660604006,0.566947174219858,0.809704301,299,16,1232,57,143,190,302,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,0,1,0,0,0,0,0,1
1910,"Plot_1910",2018,"Conifer Forest",50412,79,-94.501596,34.545313,45,3,112.200370036974,0.855112834878898,0.706370968,355,15.2,1341,51.3333333333333,137.333333333333,126.333333333333,242.666666666667,1.74762160962887,-2.64404719846875,1.53153819445361,0.443543540609789,0.753763628889286,0.176511230432992,0.507373477047345,0.543604121323282,0.169568571257668,0.438618060827833,0.41012936393802,1.0794244686454,2.25322580645161,4.11129032258065,0.477741935483871,0.11779289025051,12.1822179509137,1.04953750761042,23.4438643952722,32.0967741935484,0.774193548387097,5,1,0,0,0,0,0,0,0
1911,"Plot_1911",2018,"Conifer Forest",50523,89,-94.719879,33.803882,15,2,59.5243075562544,0.333416312300912,0.803629032,136,16.7,1249,51.6666666666667,147.666666666667,243.333333333333,175.333333333333,0.112843581660892,-3.44489569592231,1.95516969132831,0.0284391120589151,0.0410543305591218,0.00305440285357068,0.0328961570896632,0.0442120649200204,0.0367010055995748,0.0304035789445603,0,0.0701562408663063,2.0032183908046,4.48183908045977,0.469885057471264,0.132918087168644,10.4475477992711,0.998930669711739,27.9002047511903,35,0.988505747126437,3,1,0,0,0,0,0,0,0
1912,"Plot_1912",2018,"Conifer Forest",50412,79,-94.765314,34.63467,10,1,21.1383483115283,0.428185494945115,0.799677419,306,15.6,1293,54.6666666666667,137,186,214.333333333333,0.285834846914047,-3.4681203443982,2.00365799498017,0.088125954503843,0.0322962394455757,0.0434505694289321,0.15060491338554,0.0936215810389546,0.119079614860433,0.0648299483514644,0.071498289114637,2.03012210217171e-16,1.94571428571429,4.49428571428571,0.468285714285714,0.137732318998866,10.5728659464121,1.02445472441478,27.5841310352192,34.5714285714286,1,5,1,0,0,0,0,0,0,0
1913,"Plot_1913",2018,"Conifer Forest",50412,89,-94.865853,34.235293,36,3,51.5581967802495,0.190518827582026,0.76766129,263,16.3,1305,55.3333333333333,149,194.333333333333,198.666666666667,0.580213862493863,-3.24987845376744,2.03556603402899,0.0245411239230713,2.53765262771464e-16,0.231791232117726,0.0222516394246168,0.145779542841703,0.0903097167700946,0.161574004766923,0.242051499606844,0.40953747226637,2.00214285714286,4.5,0.479285714285714,0.134309866191096,10.7437721879449,1.019,26.7087864966921,33.5714285714286,0.928571428571429,5,1,0,0,0,0,0,0,0
1914,"Plot_1914",2018,"Conifer Forest",50523,89,-94.496787,33.984835,33,3,79.7351010809435,0.731569533727667,0.803467742,122,16.5,1298,54.3333333333333,151,215,167,0.986272161645761,-3.04026730112925,1.86173875725712,0.193347053430029,0.294877928602652,0.398256248039222,0.310273540614411,0.287527282753159,0.171571341150279,0.266064509580258,0.144173504799063,0.609833576936056,2.08993827160494,4.35493827160494,0.486666666666667,0.125240247984132,11.1830270159824,1.05096238996441,25.6664631871169,34.1111111111111,0.888888888888889,3,1,0,0,0,0,0,0,0
1915,"Plot_1915",2016,"Conifer Forest",50404,109,-88.68377,35.006545,25,2,26.1208517874557,0.584079824179715,0.732526882,141,15.4,1405,52.3333333333333,143,285.666666666667,154,2.53889240746127,-1.31397328199616,1.37318690544689,0.513374031629043,0.632610627900516,0.894247830418681,0.801182164673518,0.800215006561572,0.618404486317307,0.633850779467585,0.478982679029697,1.53576552099889,2.41496031746032,3.94674603174603,0.531428571428571,0.0953500455728503,14.8772087295308,1.40862358874724,16.8010908971296,29.5,0.464285714285714,4,0,1,0,0,0,0,0,1
1916,"Plot_1916",2016,"Conifer Forest",50404,113,-88.706433,35.623358,23,2,38.826106581303,0.430230524433577,0.702795699,160,15,1339,52.3333333333333,143,272.666666666667,173.666666666667,1.38185039117479,-2.781780557518,1.75789889014906,0.15762952673665,0.526826572097675,0.0857216095109932,0.444472208645709,0.389283878832758,0.235965387412242,0.37648423569814,0.38402401379932,0.905707871358317,1.93357142857143,4.22607142857143,0.470714285714286,0.121278534830366,11.6368181705426,1.08677673756067,24.1706854072761,32.3214285714286,0.821428571428571,4,0,1,0,0,0,0,2,1
1917,"Plot_1917",2016,"Conifer Forest",50404,17,-88.457368,35.870765,39,3,171.749950579317,0.839160752383257,0.669865591,175,14.5,1361,51,142,240,191.666666666667,2.20943678389166,-2.10729671399482,1.4001361944917,0.234370098655616,0.923807436599174,0.120964250621057,0.77562263210858,0.565582827444125,0.28758069806299,0.587918167060451,0.623485957673786,1.42554465047694,1.92936170212766,3.87212765957447,0.464468085106383,0.10472473350478,12.7481346923959,1.14210261451106,20.2310168843187,30.7872340425532,0.638297872340426,4,1,0,0,0,0,0,0,0
1918,"Plot_1918",2017,"Conifer Forest",50413,143,-79.539583,36.952708,32,3,91.0225327379798,0.16991579585399,0.6975,225,13.3,1104,50,142.333333333333,251.333333333333,179,1.08847846321804,-3.09088488283802,1.68164357766531,0.0183870539913177,0.458838087623782,0.19871393752165,0.304600365409141,0.482660790036009,0.125646497856555,0.290189561024707,0.28903183374592,0.652034060460032,1.9996,4.272,0.4616,0.125311267947662,11.7767306613108,1.03419446854066,25.4132985552457,36.8,0.88,5,1,0,0,0,0,0,0,0
1919,"Plot_1919",2017,"Conifer Forest",50517,115,-76.38344,37.40167,35,3,123.221728952089,0.667449792192757,0.666048387,10,14.6,1109,50.3333333333333,149,176.333333333333,339.333333333333,1.93671614656867,-2.56189424005754,1.45765087131769,0.497487126625617,0.913666077556226,0.26809602592451,0.546308615536112,0.567356776058048,0.1421950054576,0.472320632615619,0.338688826275191,1.17547153499194,2.26681739879414,3.994556416882,0.481395348837209,0.11587829255051,12.3411396817369,1.03236530686254,22.8771852597834,32.5813953488372,0.744186046511628,4,1,0,0,0,0,0,0,0
1920,"Plot_1920",2017,"Conifer Forest",50413,83,-79.016079,36.726183,11,2,32.6000718175772,0.0897021131087058,0.727526882,138,13.9,1096,52,148,228.666666666667,160,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,3,1,0,0,0,0,0,0,0
1921,"Plot_1921",2017,"Conifer Forest",50413,87,-77.288189,37.541183,24,2,28.9734097936859,0.714021743156526,0.724596774,41,14.1,1102,50.3333333333333,151.333333333333,205.666666666667,198.333333333333,2.43321006134109,-1.71588286134213,1.23466294224796,0.434279340282335,1.08161920233159,0.133361393996727,0.855866102577879,0.528531316172916,0.341942403930451,0.564452276476199,0.610845470131623,1.51952184721909,1.9575,3.6925,0.465625,0.100348741162402,13.5171113150089,1.24740888203976,17.5858296804572,27.9375,0.5625,4,1,0,0,0,0,0,0,0
1922,"Plot_1922",2017,"Conifer Forest",50413,75,-77.707745,37.644963,64,4,92.6311558431641,0.673747975305106,0.710053763,75,13.6,1081,52.6666666666667,151.666666666667,247.666666666667,179.666666666667,2.31685660878217,-1.63105709680949,1.22631173400951,0.289496425644555,0.882079372140728,0.0781781078740251,0.755668194122562,0.541952739962293,0.322633985419891,0.62734977151923,0.692872417624592,1.53576552099889,1.92857142857143,3.68,0.463214285714286,0.0911692674844824,13.1395868390778,1.18157834070166,18.4160139028884,26.8214285714286,0.535714285714286,1,1,0,0,0,0,0,0,0
1923,"Plot_1923",2018,"Conifer Forest",50523,373,-95.096545,30.712,22,2,23.0389499914363,0.626437463355655,0.879086022,53,19,1204,53.3333333333333,147.666666666667,202.333333333333,272.666666666667,2.50659575024578,-1.57175259073204,1.2946644514224,0.557727578749435,0.786112403412455,0.823270337743579,0.71822134583458,0.654637731890527,0.576697950994977,0.622396560754227,0.513195727531819,1.54364124161939,2.45,3.8125,0.53125,0.0988016146787195,13.7841444284806,1.3715097486409,17.8026938587077,31.5,0.5,6,1,0,0,0,0,0,0,0
1924,"Plot_1924",2018,"Conifer Forest",50523,401,-94.717668,31.853042,34,3,81.1771684121872,0.776035743945167,0.821397849,158,18.1,1181,51.6666666666667,146.666666666667,109.333333333333,118.666666666667,2.44204865954756,-1.98299624250317,1.47860820049029,0.478109889283525,0.795802596779883,0.541831759605264,0.767553997426982,0.847859372786627,0.301684565878716,0.594053672130826,0.566034564837863,1.45818013481693,2.16316993464052,4.05493464052288,0.489117647058824,0.103512109181354,13.9515594140651,1.14525655391547,21.71578302247,30.2058823529412,0.617647058823529,3,1,0,0,0,0,0,0,0
1925,"Plot_1925",2018,"Conifer Forest",50523,73,-94.937421,31.510874,11,2,55.3478068176388,0.136706518327001,0.873682796,95,18.7,1127,56,152,155,98,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,3,1,0,0,0,0,0,0,0
1926,"Plot_1926",2018,"Conifer Forest",50523,5,-94.937773,31.462787,9,1,39.8612612999487,0.531137667013422,0.879274194,107,18.7,1127,55,152.666666666667,179.666666666667,143.333333333333,0.898465739245236,-3.10439214419504,1.91548727863738,0.0633692280582515,0.296132728298833,0.3069891911969,0.172072204296225,0.281958783758345,0.14106836912205,0.238380965107554,0.113261303683291,0.609833576936056,2.00796296296296,4.37314814814815,0.482222222222222,0.12961511979827,11.1843052746817,1.0357683367261,25.8780393570533,34.6296296296296,0.888888888888889,4,1,0,0,0,0,0,0,0
1927,"Plot_1927",2018,"Conifer Forest",50523,67,-94.428629,33.175034,16,2,47.3256948679406,0.369345505854359,0.837876344,105,17.5,1212,53.6666666666667,149,132.666666666667,135.333333333333,0.937893684816373,-3.04107382111587,1.83588774683735,0.0894612428285974,0.371292108370195,0.0276237770746509,0.355285850227115,0.209908892466614,0.118405987916483,0.258906381997512,0.281253833008244,0.634487476274061,1.94348837209302,4.31627906976744,0.468837209302326,0.123952185486272,10.9562694321254,1.03125914782892,25.7192744476569,33.2558139534884,0.883720930232558,3,0,1,0,0,0,0,4,1
1928,"Plot_1928",2018,"Conifer Forest",50804,387,-95.091363,33.771062,6,1,6.2950884057871,0.178776536774439,0.802930108,138,17,1209,58,148.666666666667,246.666666666667,154.666666666667,0.835109653527158,-3.50596224465579,2.05751922068258,0.186556960139184,0.147013228690122,0.0987512941566638,0.528397212417853,0.216674603499856,0.277631947701302,0.147340791707874,0.186193461236034,9.51619735392991e-16,1.87,4.45,0.465714285714286,0.15142801902264,10.8938618472324,1.07133955613984,26.7262959597884,33.5714285714286,1,4,1,0,0,0,0,0,0,0
1929,"Plot_1929",2018,"Conifer Forest",50523,365,-94.450591,32.29632,30,2,39.9788207033495,0.730741169624009,0.825430108,92,18.1,1200,54,150.333333333333,107.333333333333,113,1.83107135330825,-2.4206790010989,1.6275831936328,0.174657236344298,0.724882099487848,0.0539305335886439,0.693632714580017,0.409809945436972,0.231166726084187,0.505468868102193,0.549098309293304,1.23872445315136,1.87888888888889,4.06111111111111,0.467222222222222,0.110375743939332,11.8267340826873,1.09337121212121,22.3349041173102,30.8333333333333,0.722222222222222,3,0,1,0,0,0,0,1,1
1930,"Plot_1930",2018,"Conifer Forest",50523,199,-94.636024,30.283039,12,2,17.150471289134,0.215802475535461,0.804892473,25,19.5,1359,48.6666666666667,153.333333333333,115.333333333333,188,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,4,1,0,0,0,0,0,0,0
1931,"Plot_1931",2018,"Conifer Forest",50523,365,-94.191032,32.168709,8,1,10.2363306716806,0.438360245320075,0.811451613,85,18,1230,52,152,246.333333333333,114,1.5776424733743,-2.66677042148225,1.76275602568087,0.188824680763465,0.512467325464251,0.500432838122425,0.417085251419693,0.578700691581999,0.134414887288138,0.397499234991256,0.160226397943819,1.08437607882354,2.10227272727273,4.21,0.494090909090909,0.120603584487067,12.30557474142,1.04414485660791,23.8775084657147,33.8636363636364,0.772727272727273,5,1,0,0,0,0,0,0,0
1932,"Plot_1932",2018,"Conifer Forest",50405,1,-95.336055,31.645523,25,2,56.4170086681196,0.43788651290249,0.879865591,136,18.8,1089,56,149.333333333333,197.333333333333,169.333333333333,2.04415348904529,-2.37450407163586,1.55915147980525,0.404534518379167,0.565763374454929,0.530199315256648,0.737159692682414,0.68319348871329,0.58261795113234,0.522363493531878,0.37188920310893,1.19728406552197,2.23760233918129,4.15181286549708,0.496315789473684,0.113246813109834,12.7539894894899,1.24545581637518,22.2596997472153,32.1315789473684,0.736842105263158,4,0,1,0,0,0,0,3,1
1933,"Plot_1933",2018,"Conifer Forest",50523,373,-94.885602,30.581705,20,2,24.4535531477846,0.334965955309689,0.838010753,41,19,1275,50,153.666666666667,175.666666666667,159.666666666667,0.505311359890868,-3.26178840179015,1.90999515494212,0.0481992607510695,0.200041991149588,0.0148829324526766,0.191418258843908,0.1130931465076,0.063793894491372,0.139491648242841,0.151531841116662,0.341844427209831,1.96647058823529,4.40705882352941,0.469411764705882,0.128782204220147,10.6465888317373,1.00916186754422,26.9233139628296,34.1176470588235,0.941176470588235,4,1,0,0,0,0,0,0,0
1934,"Plot_1934",2018,"Conifer Forest",50523,67,-94.301299,32.927232,32,3,113.158014380796,0.758784759987995,0.835564516,86,17.7,1205,57,149.333333333333,184.666666666667,140,1.37186175981932,-2.85966560689193,1.79773825740565,0.120005001370546,0.487273934004481,0.26083179717004,0.466105219201562,0.379038573342606,0.16256488810733,0.354024711721891,0.299415026130336,0.881031862041984,1.99996168582375,4.23134099616858,0.479310344827586,0.124518046740499,11.5123440200733,1.04627491462014,24.5980444265264,32.9310344827586,0.827586206896552,3,1,0,0,0,0,0,0,0
1935,"Plot_1935",2018,"Conifer Forest",50523,203,-94.271467,32.464509,9,1,39.7135709287252,0.185457838666412,0.805483871,95,17.9,1226,55.6666666666667,152,108.333333333333,100,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,4,1,0,0,0,0,0,0,0
1936,"Plot_1936",2018,"Conifer Forest",50523,457,-94.288826,30.71888,6,1,19.6033408210755,0.383748523542946,0.811962366,77,18.7,1349,52,151.333333333333,131.666666666667,114.666666666667,1.8457748112534,-3.84011248929666,2.71447025114633,0.562060421727977,0.137635841674907,0.457994685245106,1.55451649019263,0.166540319863635,0.142026147182793,0.122471894661265,0.453358091262677,0.166751368693453,1.64472222222222,4.56944444444445,0.496666666666667,0.188765935804745,9.88434341476782,0.915784493284494,28.9440907578822,31.1111111111111,0.972222222222222,5,1,0,0,0,0,0,0,0
1937,"Plot_1937",2018,"Conifer Forest",50523,199,-94.137168,30.201491,32,3,60.0108606866987,0.635134644775319,0.813870968,7,19.6,1419,51.6666666666667,148,154.333333333333,304.666666666667,1.39059085058869,-2.87904965140816,1.63808608977631,0.385707666673936,0.630115234633285,0.219704696834971,0.386162636004152,0.300767277281075,0.149756462622883,0.334394141804331,0.300061106863049,0.902553693865363,2.18933333333333,4.16488888888889,0.478444444444444,0.1223079960329,11.2947171048628,1.03865069433491,24.7734088854335,33,0.822222222222222,4,1,0,0,0,0,0,0,0
1938,"Plot_1938",2018,"Conifer Forest",50523,199,-94.334485,30.420628,9,1,14.0608278902474,0.326276372140229,0.817284946,31,19.3,1384,47,150.666666666667,82.3333333333333,207.333333333333,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,1,0,0,0,0,0,0,0
1939,"Plot_1939",2018,"Conifer Forest",50523,403,-93.719327,31.328864,33,3,71.8750905168378,0.657564035448037,0.802526882,72,18.2,1333,53,148.333333333333,167.333333333333,129.666666666667,1.6915747739939,-2.57685663517595,1.66367069559964,0.195232971677188,0.631437388384159,0.17044436503008,0.564069382340897,0.457758419210403,0.191234215725115,0.455388738812322,0.429183408529167,1.13658902231727,2.01702702702703,4.13513513513514,0.475135135135135,0.115604147897979,11.9255903241411,1.05754384137354,23.1509673990249,31.8918918918919,0.756756756756757,4,1,0,0,0,0,0,0,0
1940,"Plot_1940",2018,"Conifer Forest",50523,405,-94.112546,31.369818,8,1,17.8617398583201,0.255628556275854,0.793709677,83,18.3,1271,55.6666666666667,151.333333333333,147.333333333333,114.333333333333,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,4,1,0,0,0,0,0,0,0
1941,"Plot_1941",2018,"Conifer Forest",50523,403,-94.01636,31.25778,9,1,34.1144716383011,0.328652560041345,0.796801075,72,18.3,1296,49.3333333333333,151.666666666667,215,114,0.12331721214826,-3.43513501309597,1.96819823345363,0.0117626456383497,0.0488186544361117,0.0036320611099092,0.0467141012622447,0.0275994815224496,0.0155683917782003,0.0340418255845026,0.0369801387450212,0.0834244093800685,1.98452054794521,4.47835616438356,0.46986301369863,0.132575643591045,10.4033693647658,0.991806925950762,27.8689523035133,34.7945205479452,0.986301369863014,4,1,0,0,0,0,0,0,0
1942,"Plot_1942",2018,"Conifer Forest",50523,351,-93.761219,30.464451,10,1,14.2857740436949,0.297945264244827,0.787956989,13,19.1,1438,49,151,189.666666666667,195,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,5,1,0,0,0,0,0,0,0
1943,"Plot_1943",2018,"Conifer Forest",50523,203,-94.646534,32.728622,9,1,25.815203874373,0.300486927442734,0.863010753,94,18.2,1170,53,149.666666666667,165,118,0,-3.4877580915281,1.98586702514462,0,0,0,0,0,0,0,0,0,1.99,4.5,0.47,0.133727223400068,10.3295348837209,0.986538461538462,28.1560210855065,35,1,4,1,0,0,0,0,0,0,0
1944,"Plot_1944",2018,"Conifer Forest",50523,403,-93.964845,31.377719,8,1,41.3936106849629,0.395237579128206,0.797822581,94,18.1,1295,51,150,165.666666666667,97,0.924894742799904,-3.05419595309182,1.82533552127744,0.0541903550880487,0.379200788288012,0.152241578491524,0.326330285872385,0.315346774982723,0.129887888560986,0.241342857946307,0.180374915572408,0.590679046538033,2.00142857142857,4.31428571428571,0.475714285714286,0.12484071646336,11.2614457076606,1.03509375851699,25.9078195782248,33.8928571428571,0.892857142857143,3,1,0,0,0,0,0,0,0
