"X","PLT_CN","INVYR.x","FLDTYPCD","ECO_ID","COUNTYCD.x","LON","LAT","STDAGE","AgeGroup","Carbon_Mg_ha","cv_dbh","VPD","Elevation","MAT","MAP","pH_mean","bdod_mean","clay_mean","nitrogen_mean","FDis","PC1.CWM","PC2.CWM","Shade.tolerance.FDis","Drought.tolerance.FDis","WD_mean_add.FDis","LMA.FDis","Nmass.FDis","Pmass.FDis","Leaf.longevity.FDis","Max.height.FDis","Leaf.FDis","Shade.tolerance.CWM","Drought.tolerance.CWM","WD_mean_add.CWM","LMA.CWM","Nmass.CWM","Pmass.CWM","Leaf.longevity.CWM","Max.height.CWM","Leaf.CWM","other_arbor","thinning_growth","pruning_artificial","thinning_removal","weeding_clearing","enrichment_planting","thinning_sanitation","thinning_release"
287,"Plot_287",2014,"Conifer Forest",40118,"Zhuzhou",113.500941989037,27.1250800862628,10,1,11.1157747621891,0.347533555648413,0.563467742,134,17.8,1567,57,129.666666666667,293.333333333333,175,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
288,"Plot_288",2014,"Conifer Forest",40118,"Shaoyang",110.233861519583,27.1092182110235,40,3,44.7989605008053,0.398456369285985,0.436075269,628,15.3,1398,54.6666666666667,111.666666666667,235,335.666666666667,0.326462426427176,-1.52308546629569,-1.29433762341585,0.174894873646412,0.0805404274250647,0.0448997876849592,0.127106729165419,0.0658389829506514,0.0440029136756322,0.0342200120732218,0.101222036988524,0.116458141009747,3.12469947836354,2.83559091860517,0.411702986025229,0.0619394614466521,21.2264521210481,2.45763628530288,22.0001549671373,30.5769230769231,0.980769230769231,0,0,0,0,0,0,0,0
289,"Plot_289",2014,"Conifer Forest",40118,"Shaoyang",111.443727376782,27.1104530133927,9,1,9.14064517343224,0.180922317430931,0.572930107526882,332,16.9,1361,59.3333333333333,127.333333333333,304.666666666667,196.666666666667,0.77527306244483,-4.12931767765804,2.53647910207262,0.0282348140286266,0.110009804493354,0.0679218799248245,0.535522719560564,0.225745255037108,0.283723621035683,0.153603146802379,3.62029247160377e-17,0.37642669219074,1.78891304347826,3.65760869565217,0.53729708304208,0.246172563797789,10.1514859769627,0.913805915369565,26.7893240581909,30,0.934782608695652,0,0,0,0,0,0,0,0
290,"Plot_290",2014,"Conifer Forest",80415,"Hengyang",112.976149583763,27.0970751110569,18,2,22.1418920102257,0.417329748458728,0.594032258064516,85,18.1,1603,60,127.666666666667,311.666666666667,160,2.7482013692604,-1.05238173599334,0.826625578282465,0.139981994681524,0.401131215285366,0.311400355941607,1.66091661551787,0.729267307003455,0.812433072821278,0.544552306907961,0.316280626152943,1.45140391310781,1.80705426356589,3.24475968992248,0.496878836727403,0.111624257638017,17.3860940757305,1.87318904900666,16.1669384034622,32,0.377777777777778,0,0,0,0,0,0,0,0
291,"Plot_291",2014,"Conifer Forest",40118,"Huaihua",109.548433451737,27.0639537631671,44,3,40.668996830863,0.317929958095338,0.545672043010753,372,16.7,1258,55,123.333333333333,305.666666666667,257,0.229585190088774,-1.4973734011922,-1.32383272367474,0.121830755038383,0.0436669834002436,0.0448997876849592,0.064820643828437,0.0410412602125498,0.0224397560217418,0.033948554443786,0.0516232388641474,0.116458141009747,3.15176072141436,2.81807450166166,0.411702986025229,0.0603372075138288,21.2981868915769,2.45002910095673,21.8827495444255,30.2884615384615,0.980769230769231,0,0,0,0,0,0,0,0
292,"Plot_292",2014,"Conifer Forest",40118,"Huaihua",109.628851843011,27.0689566221992,52,4,20.2130810126104,0.388565481537858,0.526048387096774,510,16.8,1272,57.6666666666667,122,304,287,0.387907749328524,-1.41470156390651,-1.39592924492498,0.0139882125806756,0.0769864102034497,0.107962319061073,0.0162578344045119,0.0931641574254467,0.200982857734215,0.0568299783106717,0.0413763247191187,0.280025622062475,3.20322705348029,2.76286836471482,0.414216917776757,0.0593894767390079,21.1526978087331,2.51435976066915,21.5546330764829,29.7619047619048,0.952380952380952,0,0,0,0,0,0,0,0
293,"Plot_293",2014,"Conifer Forest",40118,"Shaoyang",110.516270382785,27.0744846219275,18,2,38.4588578828422,0.266626156589643,0.493817204,532,16.5,1381,61,122.333333333333,260,302,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
294,"Plot_294",2014,"Conifer Forest",40118,"Shaoyang",110.919145417877,27.0752572764024,27,2,44.6584679175849,0.174670763957748,0.564623655913978,325,17.1,1362,60.3333333333333,124.333333333333,289.333333333333,311.666666666667,0,-4.46982947858114,2.69531268140543,0,0,0,0,0,0,0,0,0,1.80279069767442,3.70906976744186,0.54,0.260101660605608,9.51428571428571,0.8125,28.1560210855065,30,1,0,0,0,0,0,0,0,0
295,"Plot_295",2014,"Conifer Forest",40118,"Hengyang",112.451805083924,27.067605628539,22,2,24.1638258860882,0.44504549618478,0.60266129,102,18,1512,55,129.666666666667,255.333333333333,190.666666666667,0.785264771172835,-2.7978419622891,0.281814111657239,0.0788842073502773,0.0594746800768854,0.281686566453718,0.292166717841204,0.192876011628423,0.390372631622164,0.0742206969794722,0.325558539652997,0.186925306602348,1.84020348837209,3.6822238372093,0.4215625,0.146441986992145,17.6569426772748,2.69572246293639,27.5187912911331,43.03125,0.96875,0,0,0,0,0,0,0,0
296,"Plot_296",2014,"Conifer Forest",40118,"Shaoyang",110.395956830325,27.0375063261683,6,1,3.00446927328038,0.180743112176431,0.44244623655914,589,16,1393,58,118.333333333333,270.666666666667,287,0.306157461633708,-1.42479368733243,-1.31672318102125,0.107295512275287,0.0188007544113865,0.096990141320371,0.0202400938915505,0.000236359830702365,0.0740209189487879,0.0573139485642294,1.29919715647625e-16,0.251566703025342,3.15848702413373,2.80680263589506,0.413768309502634,0.0584604311322455,21.4101571936978,2.41811902073241,21.5530548013287,30,0.957446808510638,0,0,0,0,0,0,0,0
297,"Plot_297",2014,"Conifer Forest",40118,"Hengyang",111.766129206301,27.0366812945519,8,1,2.38957447356282,0.28200742489297,0.494247312,281,17.1,1405,57.3333333333333,123,328.333333333333,214,1.51791601037664,-1.25739050350242,-0.884836485429282,0.717710783759474,0.22130135759501,0.362664829205351,0.386801207454052,0.225362864051594,0.135108771677911,0.289220471754927,0.299364174393561,0.940656381611818,2.73033188092755,2.93490728031599,0.426604113745981,0.0670542746950021,20.5458852752188,2.47873254051563,20.0295232700268,31.875,0.8125,0,0,0,0,0,0,0,0
298,"Plot_298",2014,"Conifer Forest",40118,"Shaoyang",112.007895263063,27.0353110823231,28,2,41.8664965276789,0.46115574900958,0.470994623655914,337,17.1,1458,57,124,297.666666666667,205,1.57456096859106,-2.1854307636417,-0.504590494461716,0.75020498985438,0.514103419090789,0.0879862248156109,0.847056783801162,0.344699565543192,0.314829621134074,0.203882433010496,0.686541839942566,0.150505021057891,2.42465356149074,3.30116861186501,0.413356940916399,0.103974779811883,19.3319228325933,2.64399663704597,25.001131970639,38,0.975,0,0,0,0,0,0,0,0
299,"Plot_299",2014,"Conifer Forest",40118,"Hengyang",112.168750169561,27.0339680306342,21,2,44.9452333497534,0.434216869138672,0.565241935,228,17.6,1469,56,124,278,209.333333333333,1.19154275290053,-2.45773804000166,0.0247427110763634,0.425017186109455,0.252150063253074,0.315736670883172,0.501542342220344,0.170777023097862,0.350637053696008,0.199613145089158,0.505455933549344,0.402895590302629,2.05013994172774,3.58381705139687,0.422631578947368,0.126845283041753,18.2002377955587,2.69125517112213,26.0530454553012,41.4912280701754,0.929824561403509,0,0,0,0,0,0,0,0
300,"Plot_300",2014,"Conifer Forest",80415,"Hengyang",112.652624359187,27.0297949371648,14,2,18.4430371517508,0.311425433190761,0.591720430107527,59,18.2,1520,53.3333333333333,129.333333333333,256.333333333333,192.666666666667,0.957711415259394,-1.2828088840747,-1.06980786372577,0.239363554349967,0.176023511175511,0.45434543755103,0.100303339820692,0.138205991285581,0.221767995719537,0.169783388534869,0.0732213978822999,0.68918024329836,3.08385553030585,2.88648590880422,0.429382210932476,0.061102360099063,20.9926140547606,2.35933701362565,20.431511743023,29.56,0.872,0,0,0,0,0,0,0,0
301,"Plot_301",2014,"Conifer Forest",40118,"Zhuzhou",113.699830923448,27.0129077342876,26,2,15.8065397096113,0.315453752677097,0.408763440860215,445,15.8,1671,51.6666666666667,117.666666666667,287.333333333333,274.666666666667,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
302,"Plot_302",2014,"Conifer Forest",40118,"Shaoyang",110.274892785978,27.0012342832038,38,3,62.7475064352465,0.631546890456794,0.362096774193548,1055,14,1450,53.6666666666667,109,240.333333333333,367.666666666667,2.19017146359281,-0.292779313355888,-0.577743364605724,0.732594262285105,0.634141043916331,0.783848108493341,0.163828685609413,0.163972564058772,0.581145806830332,0.483108855810592,0.0690497723675624,1.50595468786892,2.4026818778542,2.45192237388511,0.466204852290997,0.0623541642302215,21.4957837637703,2.01190225777922,12.7525141501856,29.84375,0.421875,0,0,0,0,0,0,0,0
303,"Plot_303",2014,"Conifer Forest",40118,"Shaoyang",110.838797540356,27.0029269186122,45,3,24.3590499504844,0.160792723739314,0.569274193548387,323,17.1,1366,61,121,283.333333333333,291.666666666667,0.592052261401569,-3.27867587620475,2.73900949017066,0.0875611123561245,0.190060631983631,0.0767401959952094,0.297524505672558,0.180466095723221,0.130711712642595,0.0769484056482809,0.0825954969041845,0.372658447508532,1.42800477897252,4.62115890083632,0.501505103205062,0.179795902066499,11.0741917819845,1.26579662105157,18.7194462641944,34.5161290322581,0.935483870967742,0,0,0,0,0,0,0,0
304,"Plot_304",2014,"Conifer Forest",40118,"Shaoyang",111.564242510293,27.0026382403191,34,3,23.5534648782477,0.409933949639311,0.561263440860215,328,17,1379,58,124.333333333333,342.333333333333,187.333333333333,0.777960757371251,-2.51271280838418,0.13162206766027,0.0535022520812778,0.174324808360983,0.190504147484497,0.362934421047937,0.0699060197042839,0.12997879893731,0.209272054942508,0.257782526110165,0.494117233390018,1.80881229680198,3.62387323203358,0.417768006430868,0.132429090188415,17.8867523248684,2.79100956505263,26.2106669204443,43.4210526315789,0.912280701754386,0,0,0,0,0,0,0,0
305,"Plot_305",2014,"Conifer Forest",40118,"Shaoyang",111.886166482201,26.9998890927286,35,3,9.02505946194661,0.39798016857676,0.495268817,444,16.4,1475,55,117.666666666667,359.666666666667,237.333333333333,0.159728885987845,-1.55138569774175,-1.34350647194784,0.0805393989676521,0.0547759113876425,1.20024110770287e-17,0.0901110525172386,0.037176129319783,0.0311656652739725,0.0193022435937086,0.0719748573309782,1.08021699693258e-16,3.17194331905683,2.82283375343503,0.41,0.0612262361418108,21.3099921282432,2.45461436025,22.2159413201955,30.4054054054054,1,0,0,0,0,0,0,0,0
306,"Plot_306",2014,"Conifer Forest",40118,"Hengyang",112.128492531023,26.9985624406225,9,1,31.5245120753234,0.440299494356771,0.538629032,260,17.4,1471,56,120,303,261.333333333333,0.755904170636606,-1.56910253264379,-1.13545799936683,0.350994774482316,0.341556962238275,0.096990141320371,0.266557723318246,0.116728664256915,0.100300304817777,0.126074487867604,0.237070044849465,0.251566703025342,3.025109608079,2.96942848109188,0.413768309502634,0.066139010006495,21.2995566535169,2.44613689574983,23.252993095137,31.4893617021277,0.957446808510638,0,0,0,0,0,0,0,0
307,"Plot_307",2014,"Conifer Forest",80415,"Yueyang",113.515533302373,29.4694267347925,15,2,29.863196704595,0.358324921498354,0.643306451612903,169,16.7,1362,60.6666666666667,127.666666666667,283.333333333333,206,0.802787569165453,-1.3494613767211,-1.11277989458382,0.145635853388337,0.18109938488353,0.415380299498689,0.101842791972326,0.118573040378331,0.241788769567672,0.126133108487974,0.0754006578559147,0.555710846982981,3.13562763433554,2.88620592555281,0.427168684302835,0.0615774540820827,21.0665064364796,2.35425392946468,20.8852859317817,29.5454545454545,0.9,0,0,0,0,0,0,0,0
308,"Plot_308",2014,"Conifer Forest",40118,"Huaihua",109.590401395001,26.9598018659905,21,2,74.2590579430425,0.48273110460014,0.540940860215054,328,17.1,1265,55.6666666666667,124.666666666667,322.333333333333,265.333333333333,1.48894228894351,-1.84901878275773,-0.802321868602696,0.732537418299721,0.455818047558801,0.106754934233373,0.764901057859345,0.314020117654921,0.265427347142514,0.189824139308858,0.604612046055479,0.276893986039963,2.67019802776128,3.10399301254676,0.414167306979383,0.085834099237339,20.0819814898882,2.57055608995588,23.363157210968,34.9411764705882,0.952941176470588,0,0,0,0,0,0,0,0
309,"Plot_309",2014,"Conifer Forest",80101,"Huaihua",109.991718069001,26.9396898666082,3,1,34.1442153143681,0.47219454698264,0.534973118,578,16,1355,58,124,295,298.333333333333,2.13317591884889,-0.690100001793164,0.215433146252572,0.111153239971301,0.433080458247326,0.571336592471199,0.945328053535943,0.145905555966377,0.340572147846798,0.604696295132716,0.656890531240728,1.48189559195462,1.67511627906977,3.23562790697674,0.463133163987138,0.0848299554556711,18.6430540432,2.5553131287,15.5824084342026,36,0.4,0,0,0,0,0,0,0,0
310,"Plot_310",2014,"Conifer Forest",40118,"Hengyang",112.248965602659,26.9615417838317,20,2,8.70373591139131,0.327926320012682,0.545053763,229,18.1,1445,54,127.666666666667,274.666666666667,181.333333333333,1.29438094354719,-2.4678858130307,0.307599896804732,0.0530902801571715,0.206852835462856,0.415581141366498,0.487742196394865,0.169816336366108,0.430954413315659,0.288821951810749,0.418985001236373,0.707799900037656,1.7746862659061,3.60485300570426,0.429054470060062,0.136311321900113,17.4302171060728,2.66220495505189,25.3882447157226,42.1698113207547,0.867924528301887,0,0,0,0,0,0,0,0
311,"Plot_311",2014,"Conifer Forest",40118,"Zhuzhou",113.537574932893,26.9442299443729,13,2,2.40981214598824,0.223479864787989,0.438360215053763,299,17.3,1582,58.6666666666667,125.666666666667,310.666666666667,163.666666666667,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
312,"Plot_312",2014,"Conifer Forest",40118,"Shaoyang",110.355696777382,26.9294217422179,16,2,6.85218250014755,0.528103439616939,0.43752688172043,620,15.5,1411,57,116.333333333333,269.666666666667,301.333333333333,0.501994593474197,-1.63679776658675,-1.24552766224261,0.253118542669228,0.172149271555745,2.62416351275037e-16,0.283200254582414,0.116836825157904,0.0979471895318376,0.0606629280986852,0.226201973567744,7.26691434300103e-16,3.08204946007717,2.88102096647589,0.41,0.0665487111225899,21.0716987381818,2.47988441734091,22.6059465573119,31.3636363636364,1,0,0,0,0,0,0,0,0
313,"Plot_313",2014,"Conifer Forest",40118,"Shaoyang",110.516343478078,26.9302622330638,6,1,13.9259749517511,0.228404990211095,0.514811828,463,16.3,1393,58.6666666666667,116.333333333333,284,282.333333333333,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
314,"Plot_314",2014,"Conifer Forest",40118,"Shaoyang",111,26.930657759154,11,2,27.4914592789121,0.298155586098454,0.538924731182796,509,16.3,1402,60.3333333333333,119.666666666667,300.666666666667,274.333333333333,1.15372658368612,-3.89911939836761,2.53948076265546,0.169103755261911,0.00921870833114742,0.147012560311353,0.770520555307066,0.33620957715564,0.231253851897803,0.233512825970279,0.0997880581311868,0.675343043208483,1.89158537898364,3.71367678725237,0.54625,0.2386909118103,10.5281269866201,0.900712647647225,25.9363662394568,29.375,0.875,1,0,0,0,0,0,0,0
315,"Plot_315",2014,"Conifer Forest",40118,"Hengyang",112.207695715881,26.9254004031641,15,2,11.1908778466395,0.328553552543886,0.56002688172043,198,17.9,1448,54.3333333333333,126.333333333333,262.666666666667,189.333333333333,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
316,"Plot_316",2014,"Conifer Forest",40118,"Shaoyang",110.71780295538,26.8947725188115,24,2,12.1935409395469,0.361910861465888,0.554166667,367,17,1379,60.3333333333333,128.333333333333,336.333333333333,303.666666666667,1.23862419798742,-2.43111601198973,0.334482048639045,0.189317323675143,0.0103206530587772,0.592507764939984,0.269313442797892,0.0025795368213684,0.484735938678671,0.261425437820954,0.446864306966481,0.756069179568681,1.90427033345638,3.71433493293958,0.435714285714286,0.134652202300964,17.6726598375658,2.65074025581111,25.6192726900212,42.1428571428571,0.857142857142857,0,0,0,0,0,0,0,0
317,"Plot_317",2014,"Conifer Forest",40118,"Shaoyang",111.040503783969,26.8948229532512,9,1,7.94175022383488,0.375999574398257,0.534274193548387,336,17,1379,61.3333333333333,120.333333333333,293,286.333333333333,3.14728315183304,-2.28740981981104,0.617667255951187,0.765675896609241,0.482048442526993,0.747361487584731,2.0449698100751,1.02701691206669,1.1650212783031,0.340722242029824,2.67759670644891e-16,0.973307049694657,2.31290414465709,3.19715268321304,0.48089319084547,0.139349902568315,16.0953542876471,1.75685367323529,21.6528475467742,30,0.803921568627451,0,0,0,0,0,0,0,0
318,"Plot_318",2014,"Conifer Forest",40118,"Hengyang",112.167280708891,26.8895729399912,10,1,6.8191410470059,0.34918792704735,0.573790322580645,215,17.7,1442,56.6666666666667,120.666666666667,286.333333333333,233,0.33285917863257,-1.53745225560664,-1.28209457898521,0.15715440649242,0.152928720272485,0.0410316625351225,0.115973206861331,0.0489944656790994,0.0414886518587497,0.0564485934125135,0.106145746045362,0.10642525026862,3.13375876414897,2.86880365262045,0.411553601286174,0.0619282420803432,21.3649415473929,2.44483585360519,22.546522767302,30.6140350877193,0.982456140350877,0,0,0,0,0,0,0,0
319,"Plot_319",2014,"Conifer Forest",40118,"Shaoyang",110.436620712476,26.8573808388626,31,3,73.3946277628753,0.234743215314651,0.495026882,449,16.5,1392,58,118,266.666666666667,303.666666666667,1.46418145488858,-2.05728795166983,-0.763170445232259,0.738277823870145,0.50211252105339,2.22044604925031e-16,0.826017981408021,0.340781185431344,0.285685265011415,0.17693723294233,0.659769525533967,1.87237612801648e-15,2.63949507740811,3.16748109221547,0.41,0.0927516648741177,19.8985620486486,2.60429085225,24.5259723400387,36.0810810810811,1,0,0,0,0,0,0,0,0
320,"Plot_320",2014,"Conifer Forest",40118,"Hengyang",111.563520017887,26.857353203823,23,2,22.9340731691651,0.340927108513385,0.382365591,729,15.2,1489,55,117.666666666667,331.333333333333,352.666666666667,0.137508132566787,-1.52318231339531,-1.34092093480993,0.0557538773952917,0.0462053246654647,0.0358410661627857,0.0589542031853314,0.0310956688098374,0.0206754248497011,0.0109480710334258,0.0403432991916303,0.0457349710704785,3.18377237762002,2.81888337892908,0.41134328358209,0.0604406560683634,21.3268816311228,2.4429188924808,22.055103337139,30.1865671641791,0.992537313432836,0,0,0,0,0,0,0,0
321,"Plot_321",2014,"Conifer Forest",80101,"Zhangjiajie",110.752105886288,29.4568418247132,32,3,70.6850904406592,0.445460062700278,0.566397849462366,377,16.1,1387,60,125.666666666667,279,215,2.01300499096242,-1.99896518818597,0.421384657710748,0.327621419892059,0.116277946829978,0.880485184666862,0.486151124203282,0.0588205104184083,0.692433409255052,0.425986865793737,0.708967410091052,1.26011529928114,1.99484324797613,3.6633068483348,0.455854685346808,0.125743262403385,17.7293265642405,2.51593590552521,23.245602076871,39.5604395604396,0.714285714285714,0,0,0,0,0,0,0,0
322,"Plot_322",2014,"Conifer Forest",80101,"Huaihua",109.672535716378,26.816312844123,4,1,0.107352994263778,0.104014176516254,0.542123656,401,16.7,1302,59,121.666666666667,343.333333333333,281.666666666667,2.62107149471178,-3.48496959320782,1.33522210584206,0.680607636955036,0.462890263516559,0.776599683676482,1.83824207268264,1.0019350968399,1.08618594907651,0.16311587333202,2.59052039079203e-16,1.92438657601694e-15,2.27185224388876,3.40545187375434,0.496666666666667,0.193059247005002,13.4797933303571,1.35630772741667,26.1209937585018,30,1,0,0,0,0,0,0,0,0
323,"Plot_323",2014,"Conifer Forest",80101,"Huaihua",109.752386999801,26.8164978796774,7,1,4.71343977054145,0.178253674747873,0.529193548387097,341,17,1307,59.3333333333333,124.333333333333,327.333333333333,312.333333333333,1.63381039967363,-2.11017875416155,-0.617102671937887,0.759467842912275,0.554162347403492,0.0891358320181916,0.849462106786016,0.361854231438655,0.351335860561939,0.208202492628779,0.702149391421506,0.231194707801993,2.49172413208603,3.23063669802317,0.41345020545371,0.101513634903587,19.3103008726323,2.70190856269684,24.7370549161152,37.4025974025974,0.961038961038961,0,0,0,0,0,0,0,0
324,"Plot_324",2014,"Conifer Forest",40118,"Shaoyang",110.557403040147,26.8216658957255,26,2,28.4560930654395,0.373587549966153,0.504811827956989,426,16.6,1400,59,123.333333333333,254,269,1.29389849063527,-1.92664286411697,-0.913037441142328,0.652416788087076,0.443717294021791,1.36642833800019e-16,0.729952845539051,0.301148645199899,0.252460329941234,0.156359594554954,0.5830389330539,1.91299967320027e-15,2.77699544750421,3.07847875747547,0.41,0.0846104827289615,20.2630522340385,2.56563813178846,23.9294258678814,34.6153846153846,1,0,0,0,0,0,0,0,0
325,"Plot_325",2014,"Conifer Forest",40118,"Yongzhou",111.523430825871,26.8218412609023,3,1,6.68756740755062,0.254309121555246,0.34008064516129,631,15.2,1480,54,116,325,320.333333333333,1.56254705262794,-1.19381891381747,-0.755930223802098,0.287723010151083,0.382186618900024,0.811453794714904,0.244814456583334,0.25345415032465,0.46925046400932,0.237499848806555,0.162560251953105,1.0354551300946,3.03840258082821,3.01511906334927,0.448360655737705,0.0666998863647475,20.5428493367375,2.2531229785133,19.6677758871979,29.1803278688525,0.786885245901639,1,0,0,0,0,0,0,0
326,"Plot_326",2014,"Conifer Forest",40118,"Zhuzhou",113.453538559918,26.8008010537076,7,1,15.1421997498589,0.206604384049487,0.565188172,220,18.2,1520,62.3333333333333,127,312.666666666667,160.333333333333,0.332028133202138,-1.49417621726289,-1.27833536022243,0.131374579761692,0.129187223170061,0.084960594812352,0.073818907820933,0.0363748924379383,0.0834612385231252,0.0478667763203359,0.0438241839454677,0.177955308317264,3.14680005941728,2.85734115828479,0.413273919009264,0.0607097565624661,21.410790898038,2.41912332472232,22.3433505053183,30.2475247524752,0.97029702970297,0,0,0,0,0,0,0,0
327,"Plot_327",2014,"Conifer Forest",40118,"Huaihua",109.552337165137,26.7782288023698,35,3,30.8725470059304,0.459618883108433,0.527688172043011,436,16.5,1288,55,119.333333333333,309.333333333333,279.666666666667,1.23144079954018,-1.25851473571996,-0.965334045790646,0.420728508092432,0.223225499634306,0.485142507290999,0.211941262485102,0.18863618315997,0.209682677397048,0.218830499874056,0.108021998470697,0.829861531494585,2.96834374881279,2.92020973387518,0.431484421864952,0.0636982285324311,20.7886473205969,2.37944310054422,20.1748947123829,30.2,0.84,0,0,0,0,0,0,0,0
328,"Plot_328",2014,"Conifer Forest",80101,"Shaoyang",110.356393271527,26.785066325673,34,3,76.3995956662257,0.43116571528205,0.469408602150538,493,16.6,1392,61.3333333333333,125.666666666667,298.666666666667,324.666666666667,1.36853970968688,-1.97365921173478,-0.85910354352606,0.690052804161759,0.469314046765361,1.52259157662879e-16,0.772061689961984,0.318521029630478,0.267024027886143,0.165379522186424,0.616672743613744,1.78904510253882e-15,2.72751203163984,3.11050877702931,0.41,0.0875403184918384,20.1318800822143,2.57954841173571,24.1441100694115,35.1428571428571,1,0,0,0,0,0,0,0,0
329,"Plot_329",2014,"Conifer Forest",40118,"Shaoyang",110.838743614034,26.7856694983183,18,2,25.67064090507,0.342135059669333,0.495107527,572,15.9,1431,59.3333333333333,124.333333333333,299.666666666667,261.333333333333,1.12774918061947,-2.37158187548331,0.0218569286454127,0.255006191098702,0.29801580560508,0.214251222176699,0.568856330632982,0.152303720242188,0.201341336312433,0.257595161853861,0.421231053158116,0.555710846982981,1.90815824538485,3.54818595940204,0.41885552733119,0.125216131095832,18.176728145775,2.756531205585,25.5109615986646,42.15,0.9,0,0,0,0,0,0,0,0
330,"Plot_330",2014,"Conifer Forest",40118,"Shaoyang",110.919351311774,26.7861444522034,12,2,7.68246220997525,0.302170057602527,0.519032258064516,521,16.3,1412,58.3333333333333,120.666666666667,303.333333333333,272,1.67701339675721,-2.05387163030481,-0.512041659118715,0.749200406997502,0.51740380943048,0.194481325809074,0.846056406516091,0.34316946944849,0.337783801479908,0.227576365834914,0.696363545022767,0.33267043901022,2.46029129684836,3.27118769584303,0.417673007808911,0.0999396050458006,19.4300814585703,2.60737927218365,24.2590333269314,37.1428571428571,0.942857142857143,0,0,0,0,0,0,0,0
331,"Plot_331",2014,"Conifer Forest",40118,"Zhuzhou",113.492994072416,26.7646087983731,25,2,52.8405383047209,0.335811074651791,0.515349462365591,249,17.8,1538,52.6666666666667,120.666666666667,289,228,2.64321525102935,-3.47643106709291,1.23683978973811,0.461041196914867,0.313560221108732,0.868504971685533,1.54481852135946,0.909703246009431,1.39145089590242,0.110494113485501,0.548056597070666,1.29810692110018e-15,2.06257863096236,3.54091216478415,0.48,0.190346159945116,13.9720078716923,1.67500800023846,27.0289290274731,34.1538461538462,1,0,0,0,0,0,0,0,0
332,"Plot_332",2014,"Conifer Forest",40118,"Huaihua",109.43205698887,26.7419208218982,31,3,76.258412190509,0.394452684433898,0.512930107526882,407,19,1625,55.3333333333333,123.333333333333,295.333333333333,276,0.498654868033693,-1.55276178456068,-1.25892478674059,0.235457079333099,0.129173011000377,0.0698292173183939,0.215798688478684,0.111707414052359,0.0746726209017481,0.0497953448509876,0.16590277977366,0.166751368693453,3.09396117101708,2.83759351606831,0.412671808086221,0.0646081192311352,21.1114085507536,2.45496073210191,22.153613537524,30.9722222222222,0.972222222222222,0,0,0,0,0,0,0,0
333,"Plot_333",2014,"Conifer Forest",40118,"Huaihua",109.50638538662,26.7419743765575,9,1,17.7418890234616,0.358931855896242,0.514704301,455,16.7,1282,55.3333333333333,120,305,290,0.0747559960462701,-1.4932439846809,-1.36898988499095,0.0338994280658087,0.00267767331501433,0.0228879302290753,0.00492399552711474,0.0077472097581463,0.00224872669570124,0.0171670977068534,0,0.0593652207164404,3.19424742043087,2.7993984544727,0.410859759935067,0.058853524235005,21.3901666322039,2.44316526173301,21.9067552296915,30,0.990291262135922,0,0,0,0,0,0,0,0
334,"Plot_334",2014,"Conifer Forest",80101,"Huaihua",109.593148395351,26.7427715734997,4,1,0.521466485199827,0.226294190232418,0.534731182795699,337,17.2,1284,55,124.333333333333,311.666666666667,297,0,-1.51524982246117,-1.38495904528467,0,0,0,0,0,0,0,0,0,3.20997533631745,2.79821608637929,0.41,0.0589744198037889,21.4108085625,2.44392318225,22.0509391044924,30,1,0,0,0,0,0,0,0,0
335,"Plot_335",2014,"Conifer Forest",40118,"Hengyang",112.326803665425,26.7439492973125,7,1,3.23130886131422,0.193031392276814,0.58739247311828,103,18.2,1401,52.6666666666667,128.333333333333,280.666666666667,181.666666666667,0.995534627818194,-3.99219640770862,2.51248388180979,0.12863282376496,0.0534291329881012,0.0305315430825092,0.557920992517916,0.488649681578079,0.29058000673215,0.214354036651017,0.0769747332443614,0.520947612098702,1.86795314784769,3.68487550828275,0.541162790697674,0.245145082911351,10.9358595058164,0.919434911190181,26.1903163872526,29.5348837209302,0.906976744186046,0,0,0,0,0,0,0,0
